entry,exit,direction,entry_price,exit_price,pnl,stop_loss,take_profit
2025-02-10 12:45:00,2025-02-10 13:10:00,long,0.24879411639498675,0.25116,189.21931843771333,False,True
2025-02-10 13:45:00,2025-02-10 14:35:00,short,0.2526809698389747,0.25038,181.90061546471642,False,True
2025-02-10 19:45:00,2025-02-10 20:30:00,long,0.25297830144566397,0.25467,128.44053831169597,False,True
2025-02-10 22:50:00,2025-02-10 23:45:00,long,0.25284379355592257,0.255,170.89647055092374,False,True
2025-02-11 00:00:00,2025-02-11 17:05:00,short,0.2562720032110283,0.25406,174.66386863435716,False,True
2025-02-11 22:55:00,2025-02-11 23:05:00,long,0.25165125250600123,0.25336,133.312841057641,False,True
2025-02-12 00:20:00,2025-02-12 00:30:00,long,0.251724594133952,0.25358,147.45809775312142,False,True
2025-02-12 00:35:00,2025-02-12 00:45:00,long,0.25176660643458215,0.25368,153.65737380989628,False,True
2025-02-12 02:55:00,2025-02-12 03:25:00,long,0.25123196891948957,0.25293,134.89193321443778,False,True
2025-02-12 07:00:00,2025-02-12 07:15:00,long,0.2512812518140328,0.25318,154.37973370981777,False,True
2025-02-12 12:20:00,2025-02-12 12:25:00,short,0.25991035590780176,0.25801,149.69054260263877,False,True
2025-02-12 13:30:00,2025-02-12 15:25:00,long,0.25369067975141435,0.25528,125.44284694499918,False,True
2025-02-12 17:00:00,2025-02-12 17:05:00,short,0.2604493834268924,0.25809,193.15475146661808,False,True
2025-02-12 20:10:00,2025-02-12 20:15:00,short,0.2643855705829863,0.2627,129.81612606069586,False,True
2025-02-12 22:20:00,2025-02-12 23:10:00,short,0.2658035634421364,0.2632,213.42868210139986,False,True
2025-02-13 04:55:00,2025-02-13 21:40:00,long,0.26166583636945606,0.2636,156.21725392942804,False,True
2025-02-13 22:00:00,2025-02-13 22:05:00,short,0.2628253455780892,0.26068,176.29139201801854,False,True
2025-02-14 08:05:00,2025-02-14 17:45:00,short,0.26661596312003044,0.28285,-1533.2944964457242,True,False
2025-02-14 20:55:00,2025-02-14 21:35:00,long,0.2726952910210205,0.27462,140.5686395521226,False,True
2025-02-14 22:35:00,2025-02-14 23:30:00,long,0.26995423231100424,0.2716,118.91064249244775,False,True
2025-02-15 01:35:00,2025-02-15 01:40:00,short,0.2780535550214008,0.27605,145.6265034574954,False,True
2025-02-15 07:10:00,2025-02-15 07:40:00,long,0.2745423934780735,0.27665,157.39553939778298,False,True
2025-02-15 11:20:00,2025-02-15 11:50:00,long,0.27660287760958335,0.27828,120.09333873888515,False,True
2025-02-15 14:00:00,2025-02-17 04:45:00,long,0.2767388861640704,0.2629,-1215.4568197487295,True,False
2025-02-17 05:00:00,2025-02-17 05:05:00,long,0.25892928797630976,0.26228,269.8736710259137,False,True
2025-02-17 12:05:00,2025-02-17 15:40:00,short,0.26439671400318515,0.26186,196.68036776646352,False,True
2025-02-17 18:00:00,2025-02-17 20:15:00,long,0.2566121794336932,0.25829,127.62420748436902,False,True
2025-02-18 00:20:00,2025-02-18 01:20:00,long,0.2566570091543076,0.25825,120.5849535378319,False,True
2025-02-18 04:15:00,2025-02-21 09:15:00,long,0.25641583857471045,0.25838,154.97322400032277,False,True
2025-02-21 14:35:00,2025-02-21 14:45:00,long,0.2566700563350066,0.25888,178.1704654619704,False,True
2025-02-21 15:25:00,2025-02-21 19:25:00,long,0.25542236498326487,0.24203,-1259.9660846643187,True,False
2025-02-21 19:40:00,2025-02-21 19:45:00,long,0.23844655911453994,0.23999,122.0853660353292,False,True
2025-02-22 13:05:00,2025-02-22 13:30:00,short,0.24504905830215643,0.24321,145.9970744658143,False,True
2025-02-22 15:25:00,2025-02-23 02:35:00,short,0.24553713665992044,0.24402,116.93641227065342,False,True
2025-02-23 02:55:00,2025-02-23 07:15:00,long,0.24393381833583697,0.24599,168.33922480854878,False,True
2025-02-23 09:20:00,2025-02-24 03:15:00,long,0.24516374688695222,0.23262,-1190.2757883034064,True,False
2025-02-24 08:05:00,2025-02-24 22:00:00,long,0.23199440844950248,0.21946,-1189.5330789014427,True,False
2025-02-24 22:00:00,2025-02-25 07:25:00,long,0.21506359835363248,0.20292,-1173.2510668743894,True,False
2025-02-25 09:20:00,2025-02-25 09:35:00,long,0.2017471408982808,0.20297,97.33872762636817,False,True
2025-02-25 10:15:00,2025-02-25 10:20:00,long,0.19705790549864977,0.19842,114.22120195338523,False,True
2025-02-25 14:35:00,2025-02-25 15:50:00,long,0.2039386688709697,0.20579,156.9101383256936,False,True
2025-02-26 02:55:00,2025-02-26 03:40:00,short,0.21330121562685925,0.2119,109.12447344105152,False,True
2025-02-26 07:35:00,2025-02-26 07:55:00,long,0.20907593060508683,0.21056,119.95621314451422,False,True
2025-02-26 11:30:00,2025-02-26 15:10:00,long,0.2115834408203636,0.21315,126.67570794732646,False,True
2025-02-27 01:05:00,2025-02-27 01:10:00,long,0.20115635492613385,0.20318,180.2766426666082,False,True
2025-02-27 08:25:00,2025-02-27 09:05:00,long,0.20759929187039095,0.20934,148.20049347748613,False,True
2025-02-27 13:30:00,2025-02-27 13:35:00,long,0.20797008347036156,0.20989,166.33088691380294,False,True
2025-02-27 13:50:00,2025-02-27 14:00:00,long,0.20772019597914498,0.20898,103.12919808202771,False,True
2025-02-27 14:50:00,2025-02-27 15:15:00,long,0.20664584898455648,0.2081,123.4836014542665,False,True
2025-02-27 19:25:00,2025-02-28 02:20:00,long,0.20655159600390313,0.19519,-1152.0338970470148,True,False
2025-02-28 04:00:00,2025-02-28 04:05:00,long,0.18731987090549448,0.1894,196.10080000776097,False,True
2025-02-28 06:45:00,2025-02-28 06:50:00,long,0.1838779385131276,0.18572,176.68745978983404,False,True
2025-02-28 08:15:00,2025-02-28 08:20:00,long,0.18215146891999867,0.18325,99.40490826487252,False,True
2025-02-28 13:10:00,2025-02-28 13:15:00,short,0.18890015773877988,0.18738,140.04419818885572,False,True
2025-02-28 13:30:00,2025-02-28 18:35:00,short,0.19024454852537528,0.20028,-1075.0214880320125,True,False
2025-02-28 18:35:00,2025-02-28 18:40:00,short,0.20162582513506888,0.20003,130.8021045304036,False,True
2025-02-28 20:15:00,2025-02-28 20:50:00,long,0.19958316814570637,0.20115,130.26896076388974,False,True
2025-02-28 22:30:00,2025-02-28 22:40:00,long,0.20005804603317967,0.20173,140.79531106351808,False,True
2025-03-01 09:15:00,2025-03-01 09:40:00,short,0.2061924313764775,0.20481,110.04186872523854,False,True
2025-03-01 10:20:00,2025-03-01 10:25:00,long,0.20310870632290623,0.20532,191.50136923891242,False,True
2025-03-01 11:05:00,2025-03-01 16:10:00,long,0.20252471344390408,0.20396,118.99798776841766,False,True
2025-03-01 21:30:00,2025-03-02 14:10:00,short,0.20487066669604115,0.20353,109.115454941741,False,True
2025-03-02 14:15:00,2025-03-02 14:25:00,long,0.20183123786776846,0.20333,126.9618892292032,False,True
2025-03-02 15:25:00,2025-03-02 15:30:00,short,0.20960260706751582,0.20706,221.47044067034494,False,True
2025-03-02 15:35:00,2025-03-02 15:45:00,short,0.21589787346047049,0.21012,518.0379473527518,False,True
2025-03-03 06:05:00,2025-03-03 15:00:00,long,0.2270431833850678,0.21559,-1059.5604073374855,True,False
2025-03-03 18:00:00,2025-03-03 19:55:00,long,0.2142606450147045,0.20043,-1279.9810463168587,True,False
2025-03-03 21:50:00,2025-03-03 22:00:00,long,0.195292658152168,0.19711,151.4656401861077,False,True
2025-03-04 00:55:00,2025-03-04 14:35:00,long,0.19710344876038374,0.20038,287.14530262510044,False,True
2025-03-04 16:25:00,2025-03-04 16:45:00,long,0.18633093064888687,0.18907,255.59822499453787,False,True
2025-03-04 19:00:00,2025-03-04 19:05:00,short,0.2008142599305997,0.1994,114.35110613254191,False,True
2025-03-04 20:50:00,2025-03-04 21:15:00,long,0.19780660125218463,0.19922,116.80411111174223,False,True
2025-03-04 23:20:00,2025-03-04 23:40:00,long,0.197775921070271,0.19902,101.11897952527447,False,True
2025-03-05 00:30:00,2025-03-05 01:15:00,long,0.19769676837659894,0.19907,114.19923220219614,False,True
2025-03-05 02:40:00,2025-03-05 02:45:00,short,0.20385523507752876,0.20191,165.14006218548403,False,True
2025-03-05 03:55:00,2025-03-05 08:20:00,long,0.199595420873677,0.2011,127.26915733120046,False,True
2025-03-05 09:15:00,2025-03-05 09:50:00,short,0.2032503445898277,0.20191,109.68644534538774,False,True
